Title;Rule ID;Group ID;Profiles;Value
Ensure rsyslog is configured to send logs to a remote log host;xccdf_org.cisecurity.benchmarks_rule_4.2.1.5_Ensure_rsyslog_is_configured_to_send_logs_to_a_remote_log_host;xccdf_org.cisecurity.benchmarks_group_4.2.1_Configure_rsyslog;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;
Ensure remote rsyslog messages are only accepted on designated log hosts.;xccdf_org.cisecurity.benchmarks_rule_4.2.1.6_Ensure_remote_rsyslog_messages_are_only_accepted_on_designated_log_hosts.;xccdf_org.cisecurity.benchmarks_group_4.2.1_Configure_rsyslog;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;
Ensure journald is configured to send logs to rsyslog;xccdf_org.cisecurity.benchmarks_rule_4.2.2.1_Ensure_journald_is_configured_to_send_logs_to_rsyslog;xccdf_org.cisecurity.benchmarks_group_4.2.2_Configure_journald;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;
Ensure journald is configured to compress large log files;xccdf_org.cisecurity.benchmarks_rule_4.2.2.2_Ensure_journald_is_configured_to_compress_large_log_files;xccdf_org.cisecurity.benchmarks_group_4.2.2_Configure_journald;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;
Ensure journald is configured to write logfiles to persistent disk;xccdf_org.cisecurity.benchmarks_rule_4.2.2.3_Ensure_journald_is_configured_to_write_logfiles_to_persistent_disk;xccdf_org.cisecurity.benchmarks_group_4.2.2_Configure_journald;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;
Ensure cron daemon is enabled;xccdf_org.cisecurity.benchmarks_rule_5.1.1_Ensure_cron_daemon_is_enabled;xccdf_org.cisecurity.benchmarks_group_5_Access_Authentication_and_Authorization;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;enabled
Ensure permissions on /etc/crontab are configured;xccdf_org.cisecurity.benchmarks_rule_5.1.2_Ensure_permissions_on_etccrontab_are_configured;xccdf_org.cisecurity.benchmarks_group_5_Access_Authentication_and_Authorization;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;
Ensure permissions on /etc/cron.hourly are configured;xccdf_org.cisecurity.benchmarks_rule_5.1.3_Ensure_permissions_on_etccron.hourly_are_configured;xccdf_org.cisecurity.benchmarks_group_5_Access_Authentication_and_Authorization;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;
Ensure permissions on /etc/cron.daily are configured;xccdf_org.cisecurity.benchmarks_rule_5.1.4_Ensure_permissions_on_etccron.daily_are_configured;xccdf_org.cisecurity.benchmarks_group_5_Access_Authentication_and_Authorization;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;
Ensure permissions on /etc/cron.weekly are configured;xccdf_org.cisecurity.benchmarks_rule_5.1.5_Ensure_permissions_on_etccron.weekly_are_configured;xccdf_org.cisecurity.benchmarks_group_5_Access_Authentication_and_Authorization;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;
Ensure permissions on /etc/cron.monthly are configured;xccdf_org.cisecurity.benchmarks_rule_5.1.6_Ensure_permissions_on_etccron.monthly_are_configured;xccdf_org.cisecurity.benchmarks_group_5_Access_Authentication_and_Authorization;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;
Ensure permissions on /etc/cron.d are configured;xccdf_org.cisecurity.benchmarks_rule_5.1.7_Ensure_permissions_on_etccron.d_are_configured;xccdf_org.cisecurity.benchmarks_group_5_Access_Authentication_and_Authorization;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;
Ensure at/cron is restricted to authorized users;xccdf_org.cisecurity.benchmarks_rule_5.1.8_Ensure_atcron_is_restricted_to_authorized_users;xccdf_org.cisecurity.benchmarks_group_5_Access_Authentication_and_Authorization;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;
Ensure permissions on /etc/ssh/sshd_config are configured;xccdf_org.cisecurity.benchmarks_rule_5.2.1_Ensure_permissions_on_etcsshsshd_config_are_configured;xccdf_org.cisecurity.benchmarks_group_5_Access_Authentication_and_Authorization;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;
Ensure SSH access is limited;xccdf_org.cisecurity.benchmarks_rule_5.2.2_Ensure_SSH_access_is_limited;xccdf_org.cisecurity.benchmarks_group_5_Access_Authentication_and_Authorization;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;^(allowusers|allowgroups|denyusers|denygroups)\s+(\S+).*$
Ensure permissions on SSH private host key files are configured;xccdf_org.cisecurity.benchmarks_rule_5.2.3_Ensure_permissions_on_SSH_private_host_key_files_are_configured;xccdf_org.cisecurity.benchmarks_group_5_Access_Authentication_and_Authorization;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;
Ensure permissions on SSH public host key files are configured;xccdf_org.cisecurity.benchmarks_rule_5.2.4_Ensure_permissions_on_SSH_public_host_key_files_are_configured;xccdf_org.cisecurity.benchmarks_group_5_Access_Authentication_and_Authorization;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;
Ensure SSH LogLevel is appropriate;xccdf_org.cisecurity.benchmarks_rule_5.2.5_Ensure_SSH_LogLevel_is_appropriate;xccdf_org.cisecurity.benchmarks_group_5_Access_Authentication_and_Authorization;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;^loglevel\s*(VERBOSE|INFO)\s*$
Ensure SSH X11 forwarding is disabled;xccdf_org.cisecurity.benchmarks_rule_5.2.6_Ensure_SSH_X11_forwarding_is_disabled;xccdf_org.cisecurity.benchmarks_group_5_Access_Authentication_and_Authorization;Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;^x11forwarding\s*no\s*$
Ensure SSH MaxAuthTries is set to 4 or less;xccdf_org.cisecurity.benchmarks_rule_5.2.7_Ensure_SSH_MaxAuthTries_is_set_to_4_or_less;xccdf_org.cisecurity.benchmarks_group_5_Access_Authentication_and_Authorization;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;^\s*maxauthtries\s*[0-4]\b
Ensure SSH IgnoreRhosts is enabled;xccdf_org.cisecurity.benchmarks_rule_5.2.8_Ensure_SSH_IgnoreRhosts_is_enabled;xccdf_org.cisecurity.benchmarks_group_5_Access_Authentication_and_Authorization;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;^ignorerhosts\s*yes\s*$
Ensure SSH HostbasedAuthentication is disabled;xccdf_org.cisecurity.benchmarks_rule_5.2.9_Ensure_SSH_HostbasedAuthentication_is_disabled;xccdf_org.cisecurity.benchmarks_group_5_Access_Authentication_and_Authorization;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;^hostbasedauthentication\s*no\s*$
Ensure SSH root login is disabled;xccdf_org.cisecurity.benchmarks_rule_5.2.10_Ensure_SSH_root_login_is_disabled;xccdf_org.cisecurity.benchmarks_group_5_Access_Authentication_and_Authorization;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;^permitrootlogin\s*no\s*$
Ensure SSH PermitEmptyPasswords is disabled;xccdf_org.cisecurity.benchmarks_rule_5.2.11_Ensure_SSH_PermitEmptyPasswords_is_disabled;xccdf_org.cisecurity.benchmarks_group_5_Access_Authentication_and_Authorization;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;^permitemptypasswords\s*no\s*$
Ensure SSH PermitUserEnvironment is disabled;xccdf_org.cisecurity.benchmarks_rule_5.2.12_Ensure_SSH_PermitUserEnvironment_is_disabled;xccdf_org.cisecurity.benchmarks_group_5_Access_Authentication_and_Authorization;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;^permituserenvironment\s*no\s*$
Ensure SSH Idle Timeout Interval is configured;xccdf_org.cisecurity.benchmarks_rule_5.2.13_Ensure_SSH_Idle_Timeout_Interval_is_configured;xccdf_org.cisecurity.benchmarks_group_5_Access_Authentication_and_Authorization;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;^clientalivecountmax\s*0\s*$
Ensure SSH LoginGraceTime is set to one minute or less;xccdf_org.cisecurity.benchmarks_rule_5.2.14_Ensure_SSH_LoginGraceTime_is_set_to_one_minute_or_less;xccdf_org.cisecurity.benchmarks_group_5_Access_Authentication_and_Authorization;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;^logingracetime\s*([1-9]|[1-5][0-9]|60|1m)\s*$
Ensure SSH warning banner is configured;xccdf_org.cisecurity.benchmarks_rule_5.2.15_Ensure_SSH_warning_banner_is_configured;xccdf_org.cisecurity.benchmarks_group_5_Access_Authentication_and_Authorization;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;^banner\s+\/(\S+)$
Ensure SSH PAM is enabled;xccdf_org.cisecurity.benchmarks_rule_5.2.16_Ensure_SSH_PAM_is_enabled;xccdf_org.cisecurity.benchmarks_group_5_Access_Authentication_and_Authorization;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;^\s*usepam\s+yes\s*$
Ensure SSH AllowTcpForwarding is disabled;xccdf_org.cisecurity.benchmarks_rule_5.2.17_Ensure_SSH_AllowTcpForwarding_is_disabled;xccdf_org.cisecurity.benchmarks_group_5_Access_Authentication_and_Authorization;Level 2 - Server, Level 2 - Workstation;^\s*allowtcpforwarding\s+no\s*$
Ensure SSH MaxStartups is configured;xccdf_org.cisecurity.benchmarks_rule_5.2.18_Ensure_SSH_MaxStartups_is_configured;xccdf_org.cisecurity.benchmarks_group_5_Access_Authentication_and_Authorization;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;^\s*maxstartups\s+(10|[1-9])\:(30|[1-2][0-9]|[1-9])\:(60|[1-5][0-9]|[1-9])\s*$
Ensure SSH MaxSessions is set to 4 or less;xccdf_org.cisecurity.benchmarks_rule_5.2.19_Ensure_SSH_MaxSessions_is_set_to_4_or_less;xccdf_org.cisecurity.benchmarks_group_5_Access_Authentication_and_Authorization;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;^\s*maxsessions\s+[1-4]\s*$
Ensure system-wide crypto policy is not over-ridden;xccdf_org.cisecurity.benchmarks_rule_5.2.20_Ensure_system-wide_crypto_policy_is_not_over-ridden;xccdf_org.cisecurity.benchmarks_group_5_Access_Authentication_and_Authorization;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;
Create custom authselect profile;xccdf_org.cisecurity.benchmarks_rule_5.3.1_Create_custom_authselect_profile;xccdf_org.cisecurity.benchmarks_group_5_Access_Authentication_and_Authorization;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;^\s*Profile\s+ID:\s+custom\/
Select authselect profile;xccdf_org.cisecurity.benchmarks_rule_5.3.2_Select_authselect_profile;xccdf_org.cisecurity.benchmarks_group_5_Access_Authentication_and_Authorization;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;
Ensure authselect includes with-faillock;xccdf_org.cisecurity.benchmarks_rule_5.3.3_Ensure_authselect_includes_with-faillock;xccdf_org.cisecurity.benchmarks_group_5_Access_Authentication_and_Authorization;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;
Ensure password creation requirements are configured;xccdf_org.cisecurity.benchmarks_rule_5.4.1_Ensure_password_creation_requirements_are_configured;xccdf_org.cisecurity.benchmarks_group_5_Access_Authentication_and_Authorization;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;
Ensure lockout for failed password attempts is configured;xccdf_org.cisecurity.benchmarks_rule_5.4.2_Ensure_lockout_for_failed_password_attempts_is_configured;xccdf_org.cisecurity.benchmarks_group_5_Access_Authentication_and_Authorization;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;
Ensure password reuse is limited;xccdf_org.cisecurity.benchmarks_rule_5.4.3_Ensure_password_reuse_is_limited;xccdf_org.cisecurity.benchmarks_group_5_Access_Authentication_and_Authorization;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;
Ensure password hashing algorithm is SHA-512;xccdf_org.cisecurity.benchmarks_rule_5.4.4_Ensure_password_hashing_algorithm_is_SHA-512;xccdf_org.cisecurity.benchmarks_group_5_Access_Authentication_and_Authorization;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;
Ensure password expiration is 365 days or less;xccdf_org.cisecurity.benchmarks_rule_5.5.1.1_Ensure_password_expiration_is_365_days_or_less;xccdf_org.cisecurity.benchmarks_group_5_Access_Authentication_and_Authorization;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;
Ensure minimum days between password changes is 7 or more;xccdf_org.cisecurity.benchmarks_rule_5.5.1.2_Ensure_minimum_days_between_password_changes_is_7_or_more;xccdf_org.cisecurity.benchmarks_group_5_Access_Authentication_and_Authorization;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;
Ensure password expiration warning days is 7 or more;xccdf_org.cisecurity.benchmarks_rule_5.5.1.3_Ensure_password_expiration_warning_days_is_7_or_more;xccdf_org.cisecurity.benchmarks_group_5_Access_Authentication_and_Authorization;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;
Ensure inactive password lock is 30 days or less;xccdf_org.cisecurity.benchmarks_rule_5.5.1.4_Ensure_inactive_password_lock_is_30_days_or_less;xccdf_org.cisecurity.benchmarks_group_5_Access_Authentication_and_Authorization;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;
Ensure all users last password change date is in the past;xccdf_org.cisecurity.benchmarks_rule_5.5.1.5_Ensure_all_users_last_password_change_date_is_in_the_past;xccdf_org.cisecurity.benchmarks_group_5_Access_Authentication_and_Authorization;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;
Ensure system accounts are secured;xccdf_org.cisecurity.benchmarks_rule_5.5.2_Ensure_system_accounts_are_secured;xccdf_org.cisecurity.benchmarks_group_5_Access_Authentication_and_Authorization;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;
Ensure default user shell timeout is 900 seconds or less;xccdf_org.cisecurity.benchmarks_rule_5.5.3_Ensure_default_user_shell_timeout_is_900_seconds_or_less;xccdf_org.cisecurity.benchmarks_group_5_Access_Authentication_and_Authorization;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;
Ensure default group for the root account is GID 0;xccdf_org.cisecurity.benchmarks_rule_5.5.4_Ensure_default_group_for_the_root_account_is_GID_0;xccdf_org.cisecurity.benchmarks_group_5_Access_Authentication_and_Authorization;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;
Ensure default user umask is 027 or more restrictive;xccdf_org.cisecurity.benchmarks_rule_5.5.5_Ensure_default_user_umask_is_027_or_more_restrictive;xccdf_org.cisecurity.benchmarks_group_5_Access_Authentication_and_Authorization;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;
Ensure root login is restricted to system console;xccdf_org.cisecurity.benchmarks_rule_5.6_Ensure_root_login_is_restricted_to_system_console;xccdf_org.cisecurity.benchmarks_group_5_Access_Authentication_and_Authorization;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;
Ensure access to the su command is restricted;xccdf_org.cisecurity.benchmarks_rule_5.7_Ensure_access_to_the_su_command_is_restricted;xccdf_org.cisecurity.benchmarks_group_5_Access_Authentication_and_Authorization;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;
Ensure cron daemon is enabled;xccdf_org.cisecurity.benchmarks_rule_5.1.1_Ensure_cron_daemon_is_enabled;xccdf_org.cisecurity.benchmarks_group_5.1_Configure_cron;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;enabled
Ensure permissions on /etc/crontab are configured;xccdf_org.cisecurity.benchmarks_rule_5.1.2_Ensure_permissions_on_etccrontab_are_configured;xccdf_org.cisecurity.benchmarks_group_5.1_Configure_cron;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;
Ensure permissions on /etc/cron.hourly are configured;xccdf_org.cisecurity.benchmarks_rule_5.1.3_Ensure_permissions_on_etccron.hourly_are_configured;xccdf_org.cisecurity.benchmarks_group_5.1_Configure_cron;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;
Ensure permissions on /etc/cron.daily are configured;xccdf_org.cisecurity.benchmarks_rule_5.1.4_Ensure_permissions_on_etccron.daily_are_configured;xccdf_org.cisecurity.benchmarks_group_5.1_Configure_cron;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;
Ensure permissions on /etc/cron.weekly are configured;xccdf_org.cisecurity.benchmarks_rule_5.1.5_Ensure_permissions_on_etccron.weekly_are_configured;xccdf_org.cisecurity.benchmarks_group_5.1_Configure_cron;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;
Ensure permissions on /etc/cron.monthly are configured;xccdf_org.cisecurity.benchmarks_rule_5.1.6_Ensure_permissions_on_etccron.monthly_are_configured;xccdf_org.cisecurity.benchmarks_group_5.1_Configure_cron;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;
Ensure permissions on /etc/cron.d are configured;xccdf_org.cisecurity.benchmarks_rule_5.1.7_Ensure_permissions_on_etccron.d_are_configured;xccdf_org.cisecurity.benchmarks_group_5.1_Configure_cron;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;
Ensure at/cron is restricted to authorized users;xccdf_org.cisecurity.benchmarks_rule_5.1.8_Ensure_atcron_is_restricted_to_authorized_users;xccdf_org.cisecurity.benchmarks_group_5.1_Configure_cron;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;
Ensure permissions on /etc/ssh/sshd_config are configured;xccdf_org.cisecurity.benchmarks_rule_5.2.1_Ensure_permissions_on_etcsshsshd_config_are_configured;xccdf_org.cisecurity.benchmarks_group_5.2_SSH_Server_Configuration;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;
Ensure SSH access is limited;xccdf_org.cisecurity.benchmarks_rule_5.2.2_Ensure_SSH_access_is_limited;xccdf_org.cisecurity.benchmarks_group_5.2_SSH_Server_Configuration;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;^(allowusers|allowgroups|denyusers|denygroups)\s+(\S+).*$
Ensure permissions on SSH private host key files are configured;xccdf_org.cisecurity.benchmarks_rule_5.2.3_Ensure_permissions_on_SSH_private_host_key_files_are_configured;xccdf_org.cisecurity.benchmarks_group_5.2_SSH_Server_Configuration;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;
Ensure permissions on SSH public host key files are configured;xccdf_org.cisecurity.benchmarks_rule_5.2.4_Ensure_permissions_on_SSH_public_host_key_files_are_configured;xccdf_org.cisecurity.benchmarks_group_5.2_SSH_Server_Configuration;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;
Ensure SSH LogLevel is appropriate;xccdf_org.cisecurity.benchmarks_rule_5.2.5_Ensure_SSH_LogLevel_is_appropriate;xccdf_org.cisecurity.benchmarks_group_5.2_SSH_Server_Configuration;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;^loglevel\s*(VERBOSE|INFO)\s*$
Ensure SSH X11 forwarding is disabled;xccdf_org.cisecurity.benchmarks_rule_5.2.6_Ensure_SSH_X11_forwarding_is_disabled;xccdf_org.cisecurity.benchmarks_group_5.2_SSH_Server_Configuration;Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;^x11forwarding\s*no\s*$
Ensure SSH MaxAuthTries is set to 4 or less;xccdf_org.cisecurity.benchmarks_rule_5.2.7_Ensure_SSH_MaxAuthTries_is_set_to_4_or_less;xccdf_org.cisecurity.benchmarks_group_5.2_SSH_Server_Configuration;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;^\s*maxauthtries\s*[0-4]\b
Ensure SSH IgnoreRhosts is enabled;xccdf_org.cisecurity.benchmarks_rule_5.2.8_Ensure_SSH_IgnoreRhosts_is_enabled;xccdf_org.cisecurity.benchmarks_group_5.2_SSH_Server_Configuration;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;^ignorerhosts\s*yes\s*$
Ensure SSH HostbasedAuthentication is disabled;xccdf_org.cisecurity.benchmarks_rule_5.2.9_Ensure_SSH_HostbasedAuthentication_is_disabled;xccdf_org.cisecurity.benchmarks_group_5.2_SSH_Server_Configuration;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;^hostbasedauthentication\s*no\s*$
Ensure SSH root login is disabled;xccdf_org.cisecurity.benchmarks_rule_5.2.10_Ensure_SSH_root_login_is_disabled;xccdf_org.cisecurity.benchmarks_group_5.2_SSH_Server_Configuration;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;^permitrootlogin\s*no\s*$
Ensure SSH PermitEmptyPasswords is disabled;xccdf_org.cisecurity.benchmarks_rule_5.2.11_Ensure_SSH_PermitEmptyPasswords_is_disabled;xccdf_org.cisecurity.benchmarks_group_5.2_SSH_Server_Configuration;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;^permitemptypasswords\s*no\s*$
Ensure SSH PermitUserEnvironment is disabled;xccdf_org.cisecurity.benchmarks_rule_5.2.12_Ensure_SSH_PermitUserEnvironment_is_disabled;xccdf_org.cisecurity.benchmarks_group_5.2_SSH_Server_Configuration;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;^permituserenvironment\s*no\s*$
Ensure SSH Idle Timeout Interval is configured;xccdf_org.cisecurity.benchmarks_rule_5.2.13_Ensure_SSH_Idle_Timeout_Interval_is_configured;xccdf_org.cisecurity.benchmarks_group_5.2_SSH_Server_Configuration;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;^clientalivecountmax\s*0\s*$
Ensure SSH LoginGraceTime is set to one minute or less;xccdf_org.cisecurity.benchmarks_rule_5.2.14_Ensure_SSH_LoginGraceTime_is_set_to_one_minute_or_less;xccdf_org.cisecurity.benchmarks_group_5.2_SSH_Server_Configuration;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;^logingracetime\s*([1-9]|[1-5][0-9]|60|1m)\s*$
Ensure SSH warning banner is configured;xccdf_org.cisecurity.benchmarks_rule_5.2.15_Ensure_SSH_warning_banner_is_configured;xccdf_org.cisecurity.benchmarks_group_5.2_SSH_Server_Configuration;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;^banner\s+\/(\S+)$
Ensure SSH PAM is enabled;xccdf_org.cisecurity.benchmarks_rule_5.2.16_Ensure_SSH_PAM_is_enabled;xccdf_org.cisecurity.benchmarks_group_5.2_SSH_Server_Configuration;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;^\s*usepam\s+yes\s*$
Ensure SSH AllowTcpForwarding is disabled;xccdf_org.cisecurity.benchmarks_rule_5.2.17_Ensure_SSH_AllowTcpForwarding_is_disabled;xccdf_org.cisecurity.benchmarks_group_5.2_SSH_Server_Configuration;Level 2 - Server, Level 2 - Workstation;^\s*allowtcpforwarding\s+no\s*$
Ensure SSH MaxStartups is configured;xccdf_org.cisecurity.benchmarks_rule_5.2.18_Ensure_SSH_MaxStartups_is_configured;xccdf_org.cisecurity.benchmarks_group_5.2_SSH_Server_Configuration;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;^\s*maxstartups\s+(10|[1-9])\:(30|[1-2][0-9]|[1-9])\:(60|[1-5][0-9]|[1-9])\s*$
Ensure SSH MaxSessions is set to 4 or less;xccdf_org.cisecurity.benchmarks_rule_5.2.19_Ensure_SSH_MaxSessions_is_set_to_4_or_less;xccdf_org.cisecurity.benchmarks_group_5.2_SSH_Server_Configuration;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;^\s*maxsessions\s+[1-4]\s*$
Ensure system-wide crypto policy is not over-ridden;xccdf_org.cisecurity.benchmarks_rule_5.2.20_Ensure_system-wide_crypto_policy_is_not_over-ridden;xccdf_org.cisecurity.benchmarks_group_5.2_SSH_Server_Configuration;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;
Create custom authselect profile;xccdf_org.cisecurity.benchmarks_rule_5.3.1_Create_custom_authselect_profile;xccdf_org.cisecurity.benchmarks_group_5.3_Configure_authselect;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;^\s*Profile\s+ID:\s+custom\/
Select authselect profile;xccdf_org.cisecurity.benchmarks_rule_5.3.2_Select_authselect_profile;xccdf_org.cisecurity.benchmarks_group_5.3_Configure_authselect;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;
Ensure authselect includes with-faillock;xccdf_org.cisecurity.benchmarks_rule_5.3.3_Ensure_authselect_includes_with-faillock;xccdf_org.cisecurity.benchmarks_group_5.3_Configure_authselect;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;
Ensure password creation requirements are configured;xccdf_org.cisecurity.benchmarks_rule_5.4.1_Ensure_password_creation_requirements_are_configured;xccdf_org.cisecurity.benchmarks_group_5.4_Configure_PAM;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;
Ensure lockout for failed password attempts is configured;xccdf_org.cisecurity.benchmarks_rule_5.4.2_Ensure_lockout_for_failed_password_attempts_is_configured;xccdf_org.cisecurity.benchmarks_group_5.4_Configure_PAM;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;
Ensure password reuse is limited;xccdf_org.cisecurity.benchmarks_rule_5.4.3_Ensure_password_reuse_is_limited;xccdf_org.cisecurity.benchmarks_group_5.4_Configure_PAM;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;
Ensure password hashing algorithm is SHA-512;xccdf_org.cisecurity.benchmarks_rule_5.4.4_Ensure_password_hashing_algorithm_is_SHA-512;xccdf_org.cisecurity.benchmarks_group_5.4_Configure_PAM;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;
Ensure password expiration is 365 days or less;xccdf_org.cisecurity.benchmarks_rule_5.5.1.1_Ensure_password_expiration_is_365_days_or_less;xccdf_org.cisecurity.benchmarks_group_5.5_User_Accounts_and_Environment;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;
Ensure minimum days between password changes is 7 or more;xccdf_org.cisecurity.benchmarks_rule_5.5.1.2_Ensure_minimum_days_between_password_changes_is_7_or_more;xccdf_org.cisecurity.benchmarks_group_5.5_User_Accounts_and_Environment;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;
Ensure password expiration warning days is 7 or more;xccdf_org.cisecurity.benchmarks_rule_5.5.1.3_Ensure_password_expiration_warning_days_is_7_or_more;xccdf_org.cisecurity.benchmarks_group_5.5_User_Accounts_and_Environment;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;
