Rule Title;Rule ID;Group ID;Profiles;Value Title;Value;Value ID
Ensure changes to system administration scope (sudoers) is collected;xccdf_org.cisecurity.benchmarks_rule_4.1.3_Ensure_changes_to_system_administration_scope_sudoers_is_collected;xccdf_org.cisecurity.benchmarks_group_4.1_Configure_System_Accounting_auditd;Level 2 - Server, Level 2 - Workstation;Ensure changes to system administration scope (sudoers) is collected;^\s*-w\s+\/etc\/sudoers\/?\s+-p\s+wa\s+-k\s+\H+(\h+.*)?$;xccdf_org.cisecurity.benchmarks_value_1651932_var
Ensure login and logout events are collected;xccdf_org.cisecurity.benchmarks_rule_4.1.4_Ensure_login_and_logout_events_are_collected;xccdf_org.cisecurity.benchmarks_group_4.1_Configure_System_Accounting_auditd;Level 2 - Server, Level 2 - Workstation;Ensure login and logout events are collected;^\s*-w\s+\/var\/log\/lastlog\/?\s+-p\s+wa\s+-k\s+\S+;xccdf_org.cisecurity.benchmarks_value_1651940_var
Ensure session initiation information is collected;xccdf_org.cisecurity.benchmarks_rule_4.1.5_Ensure_session_initiation_information_is_collected;xccdf_org.cisecurity.benchmarks_group_4.1_Configure_System_Accounting_auditd;Level 2 - Server, Level 2 - Workstation;Ensure session initiation information is collected;^\s*-w\s+\/var\/run\/utmp\/?\s+-p\s+wa\s+-k\s+\H+(\h+.*)?$;xccdf_org.cisecurity.benchmarks_value_1651950_var
Ensure events that modify date and time information are collected;xccdf_org.cisecurity.benchmarks_rule_4.1.6_Ensure_events_that_modify_date_and_time_information_are_collected;xccdf_org.cisecurity.benchmarks_group_4.1_Configure_System_Accounting_auditd;Level 2 - Server, Level 2 - Workstation;Ensure events that modify date and time information are collected;^\s*-a\s+(always,exit|exit,always)\s+-F\s+arch=b32(\s+-S\s+adjtimex|\s+-S\s+settimeofday|\s+-S\s+stime)(?!\2)(\s+-S\s+adjtimex|\s+-S\s+settimeofday|\s+-S\s+stime)(?!(\2|\3))(\s+-S\s+adjtimex|\s+-S\s+settimeofday|\s+-S\s+stime)\s+-k\s+\S+;xccdf_org.cisecurity.benchmarks_value_1651979_var
Ensure events that modify the system's Mandatory Access Controls are collected;xccdf_org.cisecurity.benchmarks_rule_4.1.7_Ensure_events_that_modify_the_systems_Mandatory_Access_Controls_are_collected;xccdf_org.cisecurity.benchmarks_group_4.1_Configure_System_Accounting_auditd;Level 2 - Server, Level 2 - Workstation;Ensure events that modify the system's Mandatory Access Controls are collected;^\s*-w\s+\/etc\/selinux\/?\s+-p\s+wa\s+-k\s+\S+;xccdf_org.cisecurity.benchmarks_value_1651995_var
Ensure events that modify the system's network environment are collected;xccdf_org.cisecurity.benchmarks_rule_4.1.8_Ensure_events_that_modify_the_systems_network_environment_are_collected;xccdf_org.cisecurity.benchmarks_group_4.1_Configure_System_Accounting_auditd;Level 2 - Server, Level 2 - Workstation;Ensure events that modify the system's network environment are collected;^\s*-a\s+(always,exit|exit,always)\s+-F\s+arch=b32\s+(-S\s+sethostname\s+-S\s+setdomainname|-S\s+setdomainname\s+-S\s+sethostname)\s+-k\s+\S+;xccdf_org.cisecurity.benchmarks_value_1652012_var
Ensure discretionary access control permission modification events are collected;xccdf_org.cisecurity.benchmarks_rule_4.1.9_Ensure_discretionary_access_control_permission_modification_events_are_collected;xccdf_org.cisecurity.benchmarks_group_4.1_Configure_System_Accounting_auditd;Level 2 - Server, Level 2 - Workstation;Ensure discretionary access control permission modification events are collected;^\s*-a\s+(?:always,exit|exit,always)\s+-F\s+arch=b32\s+(?!(?:\2|\3))(-S\s+chmod\s+|-S\s+fchmod\s+|-S\s+fchmodat\s+)(?!(?:\1|\3))(-S\s+chmod\s+|-S\s+fchmod\s+|-S\s+fchmodat\s+)(?!(?:\1|\2))(-S\s+chmod\s+|-S\s+fchmod\s+|-S\s+fchmodat\s+)-F\s+auid>=1000\s+-F\s+auid!=4294967295\s+-k\s+\S+ *$;xccdf_org.cisecurity.benchmarks_value_1652038_var
Ensure unsuccessful unauthorized file access attempts are collected;xccdf_org.cisecurity.benchmarks_rule_4.1.10_Ensure_unsuccessful_unauthorized_file_access_attempts_are_collected;xccdf_org.cisecurity.benchmarks_group_4.1_Configure_System_Accounting_auditd;Level 2 - Server, Level 2 - Workstation;Ensure unsuccessful unauthorized file access attempts are collected;^\s*-a\s+(?:always,exit|exit,always)\s+-F\s+arch=b32\s+(?!(?:\2|\3|\4|\5))(-S\s+creat\s+|-S\s+open\s+|-S\s+openat\s+|-S\s+truncate\s+|-S\s+ftruncate\s+)(?!(?:\1|\3|\4|\5))(-S\s+creat\s+|-S\s+open\s+|-S\s+openat\s+|-S\s+truncate\s+|-S\s+ftruncate\s+)(?!(?:\1|\2|\4|\5))(-S\s+creat\s+|-S\s+open\s+|-S\s+openat\s+|-S\s+truncate\s+|-S\s+ftruncate\s+)(?!(?:\1|\2|\3|\5))(-S\s+creat\s+|-S\s+open\s+|-S\s+openat\s+|-S\s+truncate\s+|-S\s+ftruncate\s+)(?!(?:\1|\2|\3|\4))(-S\s+creat\s+|-S\s+open\s+|-S\s+openat\s+|-S\s+truncate\s+|-S\s+ftruncate\s+)-F\s+exit=-EACCES\s+-F\s+auid>=1000\s+-F\s+auid!=4294967295\s+-k\s+\S+ *$;xccdf_org.cisecurity.benchmarks_value_1652069_var
Ensure events that modify user/group information are collected;xccdf_org.cisecurity.benchmarks_rule_4.1.11_Ensure_events_that_modify_usergroup_information_are_collected;xccdf_org.cisecurity.benchmarks_group_4.1_Configure_System_Accounting_auditd;Level 2 - Server, Level 2 - Workstation;Ensure events that modify user/group information are collected;^\s*-w\s+\/etc\/group\/?\s+-p\s+wa\s+-k\s+\S+;xccdf_org.cisecurity.benchmarks_value_1652088_var
Ensure successful file system mounts are collected;xccdf_org.cisecurity.benchmarks_rule_4.1.12_Ensure_successful_file_system_mounts_are_collected;xccdf_org.cisecurity.benchmarks_group_4.1_Configure_System_Accounting_auditd;Level 2 - Server, Level 2 - Workstation;Ensure successful file system mounts are collected;^\s*-a\s+(?:always,exit|exit,always)\s+-F\s+arch=b32\s+-S\s+mount\s+-F\s+auid>=1000\s+-F\s+auid!=4294967295\s+-k\s+\S+ *$;xccdf_org.cisecurity.benchmarks_value_1652103_var
Ensure use of privileged commands is collected;xccdf_org.cisecurity.benchmarks_rule_4.1.13_Ensure_use_of_privileged_commands_is_collected;xccdf_org.cisecurity.benchmarks_group_4.1_Configure_System_Accounting_auditd;Level 2 - Server, Level 2 - Workstation;;;
Ensure file deletion events by users are collected;xccdf_org.cisecurity.benchmarks_rule_4.1.14_Ensure_file_deletion_events_by_users_are_collected;xccdf_org.cisecurity.benchmarks_group_4.1_Configure_System_Accounting_auditd;Level 2 - Server, Level 2 - Workstation;Ensure file deletion events by users are collected;^\s*-a\s+(?:always,exit|exit,always)\s+-F\s+arch=b32\s+(?!(?:\2|\3|\4))(-S\s+unlink\s+|-S\s+unlinkat\s+|-S\s+rename\s+|-S\s+renameat\s+)(?!(?:\1|\3|\4))(-S\s+unlink\s+|-S\s+unlinkat\s+|-S\s+rename\s+|-S\s+renameat\s+)(?!(?:\1|\2|\4))(-S\s+unlink\s+|-S\s+unlinkat\s+|-S\s+rename\s+|-S\s+renameat\s+)(?!(?:\1|\2|\3))(-S\s+unlink\s+|-S\s+unlinkat\s+|-S\s+rename\s+|-S\s+renameat\s+)-F\s+auid>=1000\s+-F\s+auid!=4294967295\s+-k\s+\S+ *$;xccdf_org.cisecurity.benchmarks_value_1652141_var
Ensure kernel module loading and unloading is collected;xccdf_org.cisecurity.benchmarks_rule_4.1.15_Ensure_kernel_module_loading_and_unloading_is_collected;xccdf_org.cisecurity.benchmarks_group_4.1_Configure_System_Accounting_auditd;Level 2 - Server, Level 2 - Workstation;Ensure kernel module loading and unloading is collected;^\s*-w\s+\/sbin\/insmod\/?\s+-p\s+x\s+-k\s+\H+(\h+.*)?$;xccdf_org.cisecurity.benchmarks_value_1652164_var
Ensure system administrator actions (sudolog) are collected;xccdf_org.cisecurity.benchmarks_rule_4.1.16_Ensure_system_administrator_actions_sudolog_are_collected;xccdf_org.cisecurity.benchmarks_group_4.1_Configure_System_Accounting_auditd;Level 2 - Server, Level 2 - Workstation;;;
Ensure the audit configuration is immutable;xccdf_org.cisecurity.benchmarks_rule_4.1.17_Ensure_the_audit_configuration_is_immutable;xccdf_org.cisecurity.benchmarks_group_4.1_Configure_System_Accounting_auditd;Level 2 - Server, Level 2 - Workstation;Ensure the audit configuration is immutable;^\s*-e\s+2\b;xccdf_org.cisecurity.benchmarks_value_1652196_var
Ensure auditd is installed;xccdf_org.cisecurity.benchmarks_rule_4.1.1.1_Ensure_auditd_is_installed;xccdf_org.cisecurity.benchmarks_group_4.1.1_Ensure_auditing_is_enabled;Level 2 - Server, Level 2 - Workstation;;;
Ensure auditd service is enabled;xccdf_org.cisecurity.benchmarks_rule_4.1.1.2_Ensure_auditd_service_is_enabled;xccdf_org.cisecurity.benchmarks_group_4.1.1_Ensure_auditing_is_enabled;Level 2 - Server, Level 2 - Workstation;Ensure auditd service is enabled;enabled;xccdf_org.cisecurity.benchmarks_value_1651920_var
Ensure auditing for processes that start prior to auditd is enabled;xccdf_org.cisecurity.benchmarks_rule_4.1.1.3_Ensure_auditing_for_processes_that_start_prior_to_auditd_is_enabled;xccdf_org.cisecurity.benchmarks_group_4.1.1_Ensure_auditing_is_enabled;Level 2 - Server, Level 2 - Workstation;;;
Ensure audit_backlog_limit is sufficient;xccdf_org.cisecurity.benchmarks_rule_4.1.1.4_Ensure_audit_backlog_limit_is_sufficient;xccdf_org.cisecurity.benchmarks_group_4.1.1_Ensure_auditing_is_enabled;Level 2 - Server, Level 2 - Workstation;;;
Ensure audit log storage size is configured;xccdf_org.cisecurity.benchmarks_rule_4.1.2.1_Ensure_audit_log_storage_size_is_configured;xccdf_org.cisecurity.benchmarks_group_4.1.2_Configure_Data_Retention;Level 2 - Server, Level 2 - Workstation;;;
Ensure audit logs are not automatically deleted;xccdf_org.cisecurity.benchmarks_rule_4.1.2.2_Ensure_audit_logs_are_not_automatically_deleted;xccdf_org.cisecurity.benchmarks_group_4.1.2_Configure_Data_Retention;Level 2 - Server, Level 2 - Workstation;;;
Ensure system is disabled when audit logs are full;xccdf_org.cisecurity.benchmarks_rule_4.1.2.3_Ensure_system_is_disabled_when_audit_logs_are_full;xccdf_org.cisecurity.benchmarks_group_4.1.2_Configure_Data_Retention;Level 2 - Server, Level 2 - Workstation;;;
Ensure rsyslog is installed;xccdf_org.cisecurity.benchmarks_rule_4.2.1.1_Ensure_rsyslog_is_installed;xccdf_org.cisecurity.benchmarks_group_4.2_Configure_Logging;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;;;
Ensure rsyslog Service is enabled;xccdf_org.cisecurity.benchmarks_rule_4.2.1.2_Ensure_rsyslog_Service_is_enabled;xccdf_org.cisecurity.benchmarks_group_4.2_Configure_Logging;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;Ensure rsyslog Service is enabled;enabled;xccdf_org.cisecurity.benchmarks_value_1658229_var
Ensure rsyslog default file permissions configured;xccdf_org.cisecurity.benchmarks_rule_4.2.1.3_Ensure_rsyslog_default_file_permissions_configured;xccdf_org.cisecurity.benchmarks_group_4.2_Configure_Logging;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;;;
Ensure logging is configured;xccdf_org.cisecurity.benchmarks_rule_4.2.1.4_Ensure_logging_is_configured;xccdf_org.cisecurity.benchmarks_group_4.2_Configure_Logging;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;;;
Ensure rsyslog is configured to send logs to a remote log host;xccdf_org.cisecurity.benchmarks_rule_4.2.1.5_Ensure_rsyslog_is_configured_to_send_logs_to_a_remote_log_host;xccdf_org.cisecurity.benchmarks_group_4.2_Configure_Logging;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;;;
Ensure remote rsyslog messages are only accepted on designated log hosts.;xccdf_org.cisecurity.benchmarks_rule_4.2.1.6_Ensure_remote_rsyslog_messages_are_only_accepted_on_designated_log_hosts.;xccdf_org.cisecurity.benchmarks_group_4.2_Configure_Logging;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;;;
Ensure journald is configured to send logs to rsyslog;xccdf_org.cisecurity.benchmarks_rule_4.2.2.1_Ensure_journald_is_configured_to_send_logs_to_rsyslog;xccdf_org.cisecurity.benchmarks_group_4.2_Configure_Logging;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;;;
Ensure journald is configured to compress large log files;xccdf_org.cisecurity.benchmarks_rule_4.2.2.2_Ensure_journald_is_configured_to_compress_large_log_files;xccdf_org.cisecurity.benchmarks_group_4.2_Configure_Logging;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;;;
Ensure journald is configured to write logfiles to persistent disk;xccdf_org.cisecurity.benchmarks_rule_4.2.2.3_Ensure_journald_is_configured_to_write_logfiles_to_persistent_disk;xccdf_org.cisecurity.benchmarks_group_4.2_Configure_Logging;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;;;
Ensure permissions on all logfiles are configured;xccdf_org.cisecurity.benchmarks_rule_4.2.3_Ensure_permissions_on_all_logfiles_are_configured;xccdf_org.cisecurity.benchmarks_group_4.2_Configure_Logging;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;;;
Ensure rsyslog is installed;xccdf_org.cisecurity.benchmarks_rule_4.2.1.1_Ensure_rsyslog_is_installed;xccdf_org.cisecurity.benchmarks_group_4.2.1_Configure_rsyslog;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;;;
Ensure rsyslog Service is enabled;xccdf_org.cisecurity.benchmarks_rule_4.2.1.2_Ensure_rsyslog_Service_is_enabled;xccdf_org.cisecurity.benchmarks_group_4.2.1_Configure_rsyslog;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;Ensure rsyslog Service is enabled;enabled;xccdf_org.cisecurity.benchmarks_value_1658229_var
Ensure rsyslog default file permissions configured;xccdf_org.cisecurity.benchmarks_rule_4.2.1.3_Ensure_rsyslog_default_file_permissions_configured;xccdf_org.cisecurity.benchmarks_group_4.2.1_Configure_rsyslog;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;;;
Ensure logging is configured;xccdf_org.cisecurity.benchmarks_rule_4.2.1.4_Ensure_logging_is_configured;xccdf_org.cisecurity.benchmarks_group_4.2.1_Configure_rsyslog;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;;;
Ensure rsyslog is configured to send logs to a remote log host;xccdf_org.cisecurity.benchmarks_rule_4.2.1.5_Ensure_rsyslog_is_configured_to_send_logs_to_a_remote_log_host;xccdf_org.cisecurity.benchmarks_group_4.2.1_Configure_rsyslog;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;;;
Ensure remote rsyslog messages are only accepted on designated log hosts.;xccdf_org.cisecurity.benchmarks_rule_4.2.1.6_Ensure_remote_rsyslog_messages_are_only_accepted_on_designated_log_hosts.;xccdf_org.cisecurity.benchmarks_group_4.2.1_Configure_rsyslog;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;;;
Ensure journald is configured to send logs to rsyslog;xccdf_org.cisecurity.benchmarks_rule_4.2.2.1_Ensure_journald_is_configured_to_send_logs_to_rsyslog;xccdf_org.cisecurity.benchmarks_group_4.2.2_Configure_journald;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;;;
Ensure journald is configured to compress large log files;xccdf_org.cisecurity.benchmarks_rule_4.2.2.2_Ensure_journald_is_configured_to_compress_large_log_files;xccdf_org.cisecurity.benchmarks_group_4.2.2_Configure_journald;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;;;
Ensure journald is configured to write logfiles to persistent disk;xccdf_org.cisecurity.benchmarks_rule_4.2.2.3_Ensure_journald_is_configured_to_write_logfiles_to_persistent_disk;xccdf_org.cisecurity.benchmarks_group_4.2.2_Configure_journald;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;;;
Ensure cron daemon is enabled;xccdf_org.cisecurity.benchmarks_rule_5.1.1_Ensure_cron_daemon_is_enabled;xccdf_org.cisecurity.benchmarks_group_5_Access_Authentication_and_Authorization;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;Ensure cron daemon is enabled;enabled;xccdf_org.cisecurity.benchmarks_value_1658230_var
Ensure permissions on /etc/crontab are configured;xccdf_org.cisecurity.benchmarks_rule_5.1.2_Ensure_permissions_on_etccrontab_are_configured;xccdf_org.cisecurity.benchmarks_group_5_Access_Authentication_and_Authorization;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;;;
Ensure permissions on /etc/cron.hourly are configured;xccdf_org.cisecurity.benchmarks_rule_5.1.3_Ensure_permissions_on_etccron.hourly_are_configured;xccdf_org.cisecurity.benchmarks_group_5_Access_Authentication_and_Authorization;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;;;
Ensure permissions on /etc/cron.daily are configured;xccdf_org.cisecurity.benchmarks_rule_5.1.4_Ensure_permissions_on_etccron.daily_are_configured;xccdf_org.cisecurity.benchmarks_group_5_Access_Authentication_and_Authorization;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;;;
Ensure permissions on /etc/cron.weekly are configured;xccdf_org.cisecurity.benchmarks_rule_5.1.5_Ensure_permissions_on_etccron.weekly_are_configured;xccdf_org.cisecurity.benchmarks_group_5_Access_Authentication_and_Authorization;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;;;
Ensure permissions on /etc/cron.monthly are configured;xccdf_org.cisecurity.benchmarks_rule_5.1.6_Ensure_permissions_on_etccron.monthly_are_configured;xccdf_org.cisecurity.benchmarks_group_5_Access_Authentication_and_Authorization;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;;;
Ensure permissions on /etc/cron.d are configured;xccdf_org.cisecurity.benchmarks_rule_5.1.7_Ensure_permissions_on_etccron.d_are_configured;xccdf_org.cisecurity.benchmarks_group_5_Access_Authentication_and_Authorization;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;;;
Ensure at/cron is restricted to authorized users;xccdf_org.cisecurity.benchmarks_rule_5.1.8_Ensure_atcron_is_restricted_to_authorized_users;xccdf_org.cisecurity.benchmarks_group_5_Access_Authentication_and_Authorization;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;;;
Ensure permissions on /etc/ssh/sshd_config are configured;xccdf_org.cisecurity.benchmarks_rule_5.2.1_Ensure_permissions_on_etcsshsshd_config_are_configured;xccdf_org.cisecurity.benchmarks_group_5_Access_Authentication_and_Authorization;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;;;
Ensure SSH access is limited;xccdf_org.cisecurity.benchmarks_rule_5.2.2_Ensure_SSH_access_is_limited;xccdf_org.cisecurity.benchmarks_group_5_Access_Authentication_and_Authorization;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;Ensure SSH access is limited;^(allowusers|allowgroups|denyusers|denygroups)\s+(\S+).*$;xccdf_org.cisecurity.benchmarks_value_1652389_var
Ensure permissions on SSH private host key files are configured;xccdf_org.cisecurity.benchmarks_rule_5.2.3_Ensure_permissions_on_SSH_private_host_key_files_are_configured;xccdf_org.cisecurity.benchmarks_group_5_Access_Authentication_and_Authorization;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;;;
Ensure permissions on SSH public host key files are configured;xccdf_org.cisecurity.benchmarks_rule_5.2.4_Ensure_permissions_on_SSH_public_host_key_files_are_configured;xccdf_org.cisecurity.benchmarks_group_5_Access_Authentication_and_Authorization;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;;;
Ensure SSH LogLevel is appropriate;xccdf_org.cisecurity.benchmarks_rule_5.2.5_Ensure_SSH_LogLevel_is_appropriate;xccdf_org.cisecurity.benchmarks_group_5_Access_Authentication_and_Authorization;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;Ensure SSH LogLevel is appropriate;^loglevel\s*(VERBOSE|INFO)\s*$;xccdf_org.cisecurity.benchmarks_value_1652456_var
Ensure SSH X11 forwarding is disabled;xccdf_org.cisecurity.benchmarks_rule_5.2.6_Ensure_SSH_X11_forwarding_is_disabled;xccdf_org.cisecurity.benchmarks_group_5_Access_Authentication_and_Authorization;Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;Ensure SSH X11 forwarding is disabled;^x11forwarding\s*no\s*$;xccdf_org.cisecurity.benchmarks_value_1652470_var
Ensure SSH MaxAuthTries is set to 4 or less;xccdf_org.cisecurity.benchmarks_rule_5.2.7_Ensure_SSH_MaxAuthTries_is_set_to_4_or_less;xccdf_org.cisecurity.benchmarks_group_5_Access_Authentication_and_Authorization;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;Ensure SSH MaxAuthTries is set to 4 or less;^\s*maxauthtries\s*[0-4]\b;xccdf_org.cisecurity.benchmarks_value_1652481_var
Ensure SSH IgnoreRhosts is enabled;xccdf_org.cisecurity.benchmarks_rule_5.2.8_Ensure_SSH_IgnoreRhosts_is_enabled;xccdf_org.cisecurity.benchmarks_group_5_Access_Authentication_and_Authorization;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;Ensure SSH IgnoreRhosts is enabled;^ignorerhosts\s*yes\s*$;xccdf_org.cisecurity.benchmarks_value_1652488_var
Ensure SSH HostbasedAuthentication is disabled;xccdf_org.cisecurity.benchmarks_rule_5.2.9_Ensure_SSH_HostbasedAuthentication_is_disabled;xccdf_org.cisecurity.benchmarks_group_5_Access_Authentication_and_Authorization;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;Ensure SSH HostbasedAuthentication is disabled;^hostbasedauthentication\s*no\s*$;xccdf_org.cisecurity.benchmarks_value_1652495_var
Ensure SSH root login is disabled;xccdf_org.cisecurity.benchmarks_rule_5.2.10_Ensure_SSH_root_login_is_disabled;xccdf_org.cisecurity.benchmarks_group_5_Access_Authentication_and_Authorization;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;Ensure SSH root login is disabled;^permitrootlogin\s*no\s*$;xccdf_org.cisecurity.benchmarks_value_1652505_var
Ensure SSH PermitEmptyPasswords is disabled;xccdf_org.cisecurity.benchmarks_rule_5.2.11_Ensure_SSH_PermitEmptyPasswords_is_disabled;xccdf_org.cisecurity.benchmarks_group_5_Access_Authentication_and_Authorization;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;Ensure SSH PermitEmptyPasswords is disabled;^permitemptypasswords\s*no\s*$;xccdf_org.cisecurity.benchmarks_value_1652511_var
Ensure SSH PermitUserEnvironment is disabled;xccdf_org.cisecurity.benchmarks_rule_5.2.12_Ensure_SSH_PermitUserEnvironment_is_disabled;xccdf_org.cisecurity.benchmarks_group_5_Access_Authentication_and_Authorization;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;Ensure SSH PermitUserEnvironment is disabled;^permituserenvironment\s*no\s*$;xccdf_org.cisecurity.benchmarks_value_1652517_var
Ensure SSH Idle Timeout Interval is configured;xccdf_org.cisecurity.benchmarks_rule_5.2.13_Ensure_SSH_Idle_Timeout_Interval_is_configured;xccdf_org.cisecurity.benchmarks_group_5_Access_Authentication_and_Authorization;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;Ensure SSH Idle Timeout Interval is configured;^clientaliveinterval\s+([1-9]|[1-9][0-9]|[1-8][0-9][0-9]|900)\b;xccdf_org.cisecurity.benchmarks_value_1652525_var
Ensure SSH LoginGraceTime is set to one minute or less;xccdf_org.cisecurity.benchmarks_rule_5.2.14_Ensure_SSH_LoginGraceTime_is_set_to_one_minute_or_less;xccdf_org.cisecurity.benchmarks_group_5_Access_Authentication_and_Authorization;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;Ensure SSH LoginGraceTime is set to one minute or less;^logingracetime\s*([1-9]|[1-5][0-9]|60|1m)\s*$;xccdf_org.cisecurity.benchmarks_value_1652533_var
Ensure SSH warning banner is configured;xccdf_org.cisecurity.benchmarks_rule_5.2.15_Ensure_SSH_warning_banner_is_configured;xccdf_org.cisecurity.benchmarks_group_5_Access_Authentication_and_Authorization;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;Ensure SSH warning banner is configured;^banner\s+\/(\S+)$;xccdf_org.cisecurity.benchmarks_value_1652538_var
Ensure SSH PAM is enabled;xccdf_org.cisecurity.benchmarks_rule_5.2.16_Ensure_SSH_PAM_is_enabled;xccdf_org.cisecurity.benchmarks_group_5_Access_Authentication_and_Authorization;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;Ensure SSH PAM is enabled;^\s*usepam\s+yes\s*$;xccdf_org.cisecurity.benchmarks_value_1652543_var
Ensure SSH AllowTcpForwarding is disabled;xccdf_org.cisecurity.benchmarks_rule_5.2.17_Ensure_SSH_AllowTcpForwarding_is_disabled;xccdf_org.cisecurity.benchmarks_group_5_Access_Authentication_and_Authorization;Level 2 - Server, Level 2 - Workstation;Ensure SSH AllowTcpForwarding is disabled;^\s*allowtcpforwarding\s+no\s*$;xccdf_org.cisecurity.benchmarks_value_1652549_var
Ensure SSH MaxStartups is configured;xccdf_org.cisecurity.benchmarks_rule_5.2.18_Ensure_SSH_MaxStartups_is_configured;xccdf_org.cisecurity.benchmarks_group_5_Access_Authentication_and_Authorization;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;Ensure SSH MaxStartups is configured;^\s*maxstartups\s+(10|[1-9])\:(30|[1-2][0-9]|[1-9])\:(60|[1-5][0-9]|[1-9])\s*$;xccdf_org.cisecurity.benchmarks_value_1652555_var
Ensure SSH MaxSessions is set to 4 or less;xccdf_org.cisecurity.benchmarks_rule_5.2.19_Ensure_SSH_MaxSessions_is_set_to_4_or_less;xccdf_org.cisecurity.benchmarks_group_5_Access_Authentication_and_Authorization;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;Ensure SSH MaxSessions is set to 4 or less;^\s*maxsessions\s+[1-4]\s*$;xccdf_org.cisecurity.benchmarks_value_1652561_var
Ensure system-wide crypto policy is not over-ridden;xccdf_org.cisecurity.benchmarks_rule_5.2.20_Ensure_system-wide_crypto_policy_is_not_over-ridden;xccdf_org.cisecurity.benchmarks_group_5_Access_Authentication_and_Authorization;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;;;
Create custom authselect profile;xccdf_org.cisecurity.benchmarks_rule_5.3.1_Create_custom_authselect_profile;xccdf_org.cisecurity.benchmarks_group_5_Access_Authentication_and_Authorization;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;Create custom authselect profile;^\s*Profile\s+ID:\s+custom\/;xccdf_org.cisecurity.benchmarks_value_1652568_var
Select authselect profile;xccdf_org.cisecurity.benchmarks_rule_5.3.2_Select_authselect_profile;xccdf_org.cisecurity.benchmarks_group_5_Access_Authentication_and_Authorization;Level 1 - Server, Level 2 - Server, Level 1 - Workstation, Level 2 - Workstation;;;
